PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
910201050.0,50.0,RM,50.0,7288.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5.0,7.0,1925.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,936.0,665.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0.0,0.0,0.0,176.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,WD ,Normal,129850.0
910201110.0,50.0,RM,50.0,6060.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1939.0,1950.0,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,732.0,732.0,GasA,Gd,Y,SBrkr,772.0,351.0,0.0,1123.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,4.0,Typ,0.0,Gd,Detchd,1979.0,Unf,1.0,264.0,TA,TA,P,0.0,0.0,140.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,100000.0
910201180.0,70.0,RM,50.0,9060.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5.0,6.0,1923.0,1999.0,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,Unf,0.0,311.0,859.0,GasA,Ex,Y,SBrkr,942.0,886.0,0.0,1828.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Detchd,1979.0,Unf,2.0,480.0,TA,TA,Y,174.0,0.0,212.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2007.0,WD ,Alloca,150909.0
910202030.0,30.0,RM,46.0,3672.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5.0,7.0,1922.0,1950.0,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,0.0,0.0,96.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,WD ,Normal,75200.0
910203290.0,30.0,RM,59.0,8263.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6.0,5.0,1920.0,1950.0,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1012.0,1012.0,GasA,TA,Y,FuseA,1012.0,0.0,0.0,1012.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1920.0,Unf,1.0,308.0,TA,TA,Y,0.0,22.0,112.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,118400.0
910204090.0,30.0,RM,60.0,8967.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5.0,2.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,961.0,961.0,GasA,Gd,Y,Mix,1077.0,0.0,0.0,1077.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Maj2,0.0,Gd,Detchd,1920.0,Unf,1.0,338.0,Po,Po,N,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11.0,2007.0,WD ,Abnorml,67000.0
910205130.0,50.0,RM,75.0,13710.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1950.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,TA,Y,FuseA,910.0,648.0,0.0,1558.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1950.0,Unf,1.0,282.0,TA,TA,Y,289.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,152000.0
910206010.0,50.0,RM,64.0,11067.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2.0,4.0,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,640.0,0.0,205.0,845.0,0.0,0.0,1.0,0.0,1.0,1.0,TA,4.0,Maj2,0.0,Gd,Detchd,1950.0,Unf,1.0,256.0,TA,Fa,N,48.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2007.0,WD ,Normal,68104.0
911103060.0,190.0,C (all),75.0,8250.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5.0,6.0,1895.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,957.0,957.0,GasA,Fa,N,SBrkr,1034.0,957.0,0.0,1991.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,9.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0.0,0.0,133.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,119600.0
911128010.0,20.0,C (all),65.0,6565.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.0,6.0,1957.0,1980.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,967.0,Unf,0.0,106.0,1073.0,GasA,Gd,Y,FuseA,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Detchd,1985.0,Unf,2.0,720.0,TA,TA,Y,0.0,444.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,8.0,2007.0,WD ,Abnorml,140000.0
911128020.0,30.0,C (all),60.0,6060.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5.0,9.0,1930.0,2007.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,BrkTil,TA,TA,No,ALQ,737.0,Unf,0.0,100.0,837.0,GasA,Ex,Y,SBrkr,1001.0,0.0,0.0,1001.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,Po,N,154.0,0.0,42.0,86.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11.0,2007.0,WD ,Normal,124900.0
911370450.0,120.0,RM,59.0,5568.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2007.0,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Gd,Y,SBrkr,1625.0,0.0,0.0,1625.0,1.0,1.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2006.0,Fin,2.0,495.0,TA,TA,Y,123.0,0.0,0.0,0.0,153.0,0.0,Ex,MnPrv,Shed,0.0,10.0,2007.0,New,Partial,375000.0
911370460.0,120.0,RM,44.0,4750.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Ex,Y,SBrkr,1625.0,0.0,0.0,1625.0,1.0,1.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2006.0,Fin,2.0,538.0,TA,TA,Y,123.0,0.0,0.0,0.0,153.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,WD ,Family,235000.0
914452090.0,85.0,RL,68.0,12150.0,Pave,Grvl,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6.0,6.0,1979.0,1979.0,Gable,CompShg,HdBoard,Wd Shng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1001.0,Unf,0.0,0.0,1001.0,GasA,TA,Y,SBrkr,1299.0,0.0,0.0,1299.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Po,BuiltIn,1979.0,RFn,2.0,486.0,TA,TA,Y,84.0,0.0,222.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2007.0,WD ,Normal,183500.0
914452120.0,85.0,RL,68.0,7540.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6.0,6.0,1978.0,1978.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773.0,Unf,0.0,115.0,888.0,GasA,Ex,Y,SBrkr,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1978.0,RFn,2.0,470.0,TA,TA,Y,0.0,0.0,0.0,0.0,192.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,156000.0
914452190.0,20.0,RL,71.0,9187.0,Pave,Grvl,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6.0,5.0,1983.0,1983.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080.0,0.0,0.0,1080.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120.0,0.0,158.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,134000.0
914460020.0,20.0,RL,80.0,10000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,585.0,Unf,0.0,856.0,1441.0,GasA,Ex,Y,SBrkr,1392.0,0.0,0.0,1392.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2002.0,Fin,3.0,650.0,TA,TA,Y,168.0,49.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,WD ,Normal,215000.0
914460110.0,20.0,RL,44.0,12864.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1392.0,Unf,0.0,17.0,1409.0,GasA,Ex,Y,SBrkr,1409.0,0.0,0.0,1409.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,1.0,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0.0,144.0,0.0,0.0,145.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,245000.0
914476330.0,20.0,RL,68.0,9928.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7.0,5.0,1991.0,1992.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1239.0,Unf,0.0,215.0,1454.0,GasA,TA,Y,SBrkr,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1991.0,Unf,2.0,506.0,TA,TA,Y,114.0,22.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,210000.0
914478020.0,80.0,RL,68.0,8750.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7.0,6.0,1975.0,1975.0,Gable,CompShg,Plywood,Plywood,Stone,50.0,TA,TA,CBlock,TA,TA,Av,Rec,224.0,GLQ,530.0,98.0,852.0,GasA,TA,Y,SBrkr,918.0,0.0,0.0,918.0,0.0,1.0,1.0,0.0,3.0,0.0,TA,4.0,Typ,0.0,Gd,Attchd,1975.0,Unf,1.0,360.0,TA,TA,Y,192.0,84.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2007.0,WD ,Normal,148000.0
914478100.0,85.0,RL,82.0,8410.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6.0,6.0,1974.0,1974.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,924.0,Unf,0.0,46.0,970.0,GasA,TA,Y,SBrkr,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Po,Attchd,1974.0,Unf,2.0,528.0,TA,TA,Y,193.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2007.0,WD ,Normal,143000.0
916226090.0,120.0,RL,46.0,4054.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7.0,6.0,1987.0,1987.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,352.0,Gd,TA,BrkTil,Gd,TA,Av,GLQ,949.0,Unf,0.0,552.0,1501.0,GasA,Ex,Y,SBrkr,1501.0,0.0,0.0,1501.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1987.0,Fin,2.0,512.0,TA,TA,Y,240.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,10.0,2007.0,WD ,Normal,244000.0
916253320.0,120.0,RM,68.0,9763.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7.0,5.0,1998.0,1998.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Ex,Y,SBrkr,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1998.0,Fin,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,WD ,Normal,330000.0
916326040.0,20.0,RL,115.0,16905.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5.0,6.0,1959.0,1959.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328.0,0.0,0.0,1328.0,0.0,1.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,2.0,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0.0,104.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,170000.0
916326090.0,20.0,RL,149.0,19958.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6.0,8.0,1958.0,1995.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Gd,Y,SBrkr,2279.0,0.0,0.0,2279.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,TA,Y,274.0,0.0,0.0,0.0,138.0,0.0,Ex,GdPrv,Shed,0.0,7.0,2007.0,WD ,Normal,257000.0
916384050.0,20.0,RL,67.0,8368.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2007.0,Fin,2.0,433.0,TA,TA,Y,100.0,39.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2007.0,New,Partial,231713.0
916384070.0,20.0,RL,68.0,8298.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,583.0,Unf,0.0,963.0,1546.0,GasA,Ex,Y,SBrkr,1564.0,0.0,0.0,1564.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2207.0,RFn,2.0,502.0,TA,TA,Y,132.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,New,Partial,267300.0
916384080.0,20.0,RL,64.0,9037.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,TA,Y,120.0,33.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,WD ,Normal,265900.0
916384150.0,20.0,RL,89.0,10991.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1571.0,1571.0,GasA,Ex,Y,SBrkr,1571.0,0.0,0.0,1571.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2007.0,Fin,3.0,722.0,TA,TA,Y,100.0,36.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,New,Partial,239000.0
916386170.0,20.0,RL,67.0,10656.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,Ex,Y,SBrkr,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2007.0,RFn,3.0,870.0,TA,TA,Y,192.0,80.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11.0,2007.0,New,Partial,248900.0
916403040.0,20.0,RL,42.0,10331.0,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7.0,7.0,1985.0,1985.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,215.0,BLQ,80.0,970.0,1265.0,GasA,Gd,Y,SBrkr,1240.0,0.0,0.0,1240.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,1985.0,Unf,2.0,528.0,TA,TA,Y,232.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,174000.0
916403290.0,50.0,RL,44.0,13758.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7.0,5.0,1990.0,1991.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902.0,Unf,0.0,254.0,1156.0,GasA,Ex,Y,SBrkr,1187.0,530.0,0.0,1717.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1990.0,RFn,2.0,400.0,TA,TA,Y,168.0,36.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2007.0,WD ,Normal,187500.0
916455010.0,60.0,RL,68.0,9303.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6.0,5.0,1996.0,1997.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Ex,Y,SBrkr,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,Gd,Attchd,1996.0,Fin,2.0,422.0,TA,TA,Y,144.0,122.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,204000.0
916455050.0,20.0,RL,68.0,6718.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,0.0,1017.0,1267.0,GasA,Ex,Y,SBrkr,1312.0,0.0,0.0,1312.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,256.0,28.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2007.0,WD ,Normal,180500.0
916455110.0,80.0,RL,73.0,9590.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,Ex,Y,SBrkr,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2003.0,Fin,2.0,438.0,TA,TA,Y,160.0,22.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,187500.0
916455150.0,20.0,RL,80.0,11305.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2002.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,593.0,1922.0,GasA,Ex,Y,SBrkr,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201.0,64.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2007.0,WD ,Normal,282000.0
916460020.0,20.0,RL,68.0,7777.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6.0,5.0,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,Ex,Y,SBrkr,1491.0,0.0,0.0,1491.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1996.0,Fin,2.0,571.0,TA,TA,Y,0.0,35.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11.0,2007.0,WD ,Normal,178000.0
916475020.0,20.0,RL,85.0,14536.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,Y,SBrkr,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,TA,Y,0.0,252.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11.0,2007.0,WD ,Normal,270000.0
